:time rate [m^3/s]
TIME_UNITS h
DATA_UNITS m^3/s	
124.d0  -2.77777778d-4
125.d0  -2.77777778d-4
126.d0  -2.77777778d-4
127.d0  -2.77777778d-4
128.d0  -2.77777778d-4
129.d0  -2.77777778d-4
130.d0  -2.77777778d-4
131.d0  -2.77777778d-4
132.d0  -2.77777778d-4
133.d0  -2.77777778d-4
134.d0  -2.77777778d-4
135.d0  -2.77777778d-4
136.d0  -2.77777778d-4
137.d0  -2.77777778d-4
138.d0  -2.77777778d-4
139.d0  -2.77777778d-4
140.d0  -2.77777778d-4
141.d0  -2.77777778d-4
142.d0  -2.77777778d-4
143.d0  -2.77777778d-4
144.d0  -2.77777778d-4
145.d0  -2.77777778d-4
146.d0  -2.77777778d-4
147.d0  -2.77777778d-4
148.d0  -2.77777778d-4
149.d0  -2.77777778d-4
150.d0  -2.77777778d-4
151.d0  -2.77777778d-4
152.d0  -2.77777778d-4
153.d0  -2.77777778d-4
154.d0  -2.77777778d-4
155.d0  -2.77777778d-4
156.d0  -2.77777778d-4
157.d0  -2.77777778d-4
158.d0  -2.77777778d-4
159.d0  -2.77777778d-4
160.d0  -2.77777778d-4
161.d0  -2.77777778d-4
162.d0  -2.77777778d-4
163.d0  -2.77777778d-4
164.d0  -2.77777778d-4
165.d0  -2.77777778d-4
166.d0  -2.77777778d-4
167.d0  -2.77777778d-4
168.d0  -2.77777778d-4
169.d0  -2.77777778d-4
170.d0  -2.77777778d-4
171.d0  -2.77777778d-4
172.d0  -2.77777778d-4
173.d0  -2.77777778d-4
174.d0  -2.77777778d-4
175.d0  -2.77777778d-4
176.d0  -2.77777778d-4
177.d0  -2.77777778d-4
178.d0  -2.77777778d-4
179.d0  -2.77777778d-4
180.d0  -2.77777778d-4
181.d0  -2.77777778d-4
182.d0  -2.77777778d-4
183.d0  -2.77777778d-4
184.d0  -2.77777778d-4
185.d0  -2.77777778d-4
186.d0  -2.77777778d-4
187.d0  -2.77777778d-4
188.d0  -2.77777778d-4
189.d0  -2.77777778d-4
190.d0  -2.77777778d-4
191.d0  -2.77777778d-4
192.d0  -2.77777778d-4
193.d0  -2.77777778d-4
194.d0  -2.77777778d-4
195.d0  -2.77777778d-4
196.d0  -2.77777778d-4
197.d0  -2.77777778d-4
198.d0  -2.77777778d-4
199.d0  -2.77777778d-4
200.d0  -2.77777778d-4
201.d0  -2.77777778d-4
202.d0  -2.77777778d-4
203.d0  -2.77777778d-4
204.d0  -2.77777778d-4
205.d0  -2.77777778d-4
206.d0  -2.77777778d-4
207.d0  -2.77777778d-4
208.d0  -2.77777778d-4
209.d0  -2.77777778d-4
210.d0  -2.77777778d-4
211.d0  -2.77777778d-4
212.d0  -2.77777778d-4
213.d0  -2.77777778d-4
214.d0  -2.77777778d-4
215.d0  -2.77777778d-4
216.d0  -2.77777778d-4
217.d0  -2.77777778d-4
218.d0  -2.77777778d-4
219.d0  -2.77777778d-4
220.d0  -2.77777778d-4
221.d0  -2.77777778d-4
222.d0  -2.77777778d-4
223.d0  -2.77777778d-4
224.d0  -2.77777778d-4
225.d0  -2.77777778d-4
226.d0  -2.77777778d-4
227.d0  -2.77777778d-4
228.d0  -2.77777778d-4
229.d0  -2.77777778d-4
230.d0  -2.77777778d-4
231.d0  -2.77777778d-4
232.d0  -2.77777778d-4
233.d0  -2.77777778d-4
234.d0  -2.77777778d-4
235.d0  -2.77777778d-4
236.d0  -2.77777778d-4
237.d0  -2.77777778d-4
238.d0  -2.77777778d-4
239.d0  -2.77777778d-4
240.d0  -2.77777778d-4
241.d0  -2.77777778d-4
242.d0  -2.77777778d-4
243.d0  -2.77777778d-4
244.d0  -2.77777778d-4
245.d0  -2.77777778d-4
246.d0  -2.77777778d-4
247.d0  -2.77777778d-4
248.d0  -2.77777778d-4
249.d0  -2.77777778d-4
250.d0  -2.77777778d-4
251.d0  -2.77777778d-4
252.d0  -2.77777778d-4
253.d0  -2.77777778d-4
254.d0  -2.77777778d-4
255.d0  -2.77777778d-4
256.d0  -2.77777778d-4
257.d0  -2.77777778d-4
258.d0  -2.77777778d-4
259.d0  -2.77777778d-4
260.d0  -2.77777778d-4
261.d0  -2.77777778d-4
262.d0  -2.77777778d-4
263.d0  -2.77777778d-4
264.d0  -2.77777778d-4
265.d0  -2.77777778d-4
266.d0  -2.77777778d-4
267.d0  -2.77777778d-4
268.d0  -2.77777778d-4
269.d0  -2.77777778d-4
270.d0  -2.77777778d-4
271.d0  -2.77777778d-4
272.d0  -2.77777778d-4
273.d0  -2.77777778d-4
274.d0  -2.77777778d-4
275.d0  -2.77777778d-4
276.d0  -2.77777778d-4
277.d0  -2.77777778d-4
278.d0  -2.77777778d-4
279.d0  -2.77777778d-4
280.d0  -2.77777778d-4
281.d0  -2.77777778d-4
282.d0  -2.77777778d-4
283.d0  -2.77777778d-4
284.d0  -2.77777778d-4
285.d0  -2.77777778d-4
286.d0  -2.77777778d-4
287.d0  -2.77777778d-4
288.d0  -2.77777778d-4
289.d0  -2.77777778d-4
290.d0  -2.77777778d-4
291.d0  -2.77777778d-4
292.d0  -2.77777778d-4
293.d0  -2.77777778d-4
294.d0  -2.77777778d-4
295.d0  -2.77777778d-4
296.d0  -2.77777778d-4
297.d0  -2.77777778d-4
298.d0  -2.77777778d-4
299.d0  -2.77777778d-4
300.d0  -2.77777778d-4
301.d0  -2.77777778d-4
302.d0  -2.77777778d-4
303.d0  -2.77777778d-4
304.d0  -2.77777778d-4
305.d0  -2.77777778d-4
306.d0  -2.77777778d-4
307.d0  -2.77777778d-4
308.d0  -2.77777778d-4
309.d0  -2.77777778d-4
310.d0  -2.77777778d-4
311.d0  -2.77777778d-4
312.d0  -2.77777778d-4
313.d0  -2.77777778d-4
314.d0  -2.77777778d-4
315.d0  -2.77777778d-4
316.d0  -2.77777778d-4
317.d0  -2.77777778d-4
318.d0  -2.77777778d-4
319.d0  -2.77777778d-4
320.d0  -2.77777778d-4
321.d0  -2.77777778d-4
322.d0  -2.77777778d-4
323.d0  -2.77777778d-4
324.d0  -2.77777778d-4
325.d0  -2.77777778d-4
326.d0  -2.77777778d-4
327.d0  -2.77777778d-4
328.d0  -2.77777778d-4
329.d0  -2.77777778d-4
330.d0  -2.77777778d-4
331.d0  -2.77777778d-4
332.d0  -2.77777778d-4
333.d0  -2.77777778d-4
334.d0  -2.77777778d-4
335.d0  -2.77777778d-4
336.d0  -2.77777778d-4
337.d0  -2.77777778d-4
338.d0  -2.77777778d-4
339.d0  -2.77777778d-4
340.d0  -2.77777778d-4
341.d0  -2.77777778d-4
342.d0  -2.77777778d-4
343.d0  -2.77777778d-4
344.d0  -2.77777778d-4
345.d0  -2.77777778d-4
346.d0  -2.77777778d-4
347.d0  -2.77777778d-4
348.d0  -2.77777778d-4
349.d0  -2.77777778d-4
350.d0  -2.77777778d-4
351.d0  -2.77777778d-4
352.d0  -2.77777778d-4
353.d0  -2.77777778d-4
354.d0  -2.77777778d-4
355.d0  -2.77777778d-4
356.d0  -2.77777778d-4
357.d0  -2.77777778d-4
358.d0  -2.77777778d-4
359.d0  -2.77777778d-4
360.d0  -2.77777778d-4
361.d0  -2.77777778d-4
362.d0  -2.77777778d-4
363.d0  -2.77777778d-4
364.d0  -2.77777778d-4
365.d0  -2.77777778d-4
366.d0  -2.77777778d-4
367.d0  -2.77777778d-4
368.d0  -2.77777778d-4
369.d0  -2.77777778d-4
370.d0  -2.77777778d-4
371.d0  -2.77777778d-4
372.d0  -2.77777778d-4
373.d0  -2.77777778d-4
374.d0  -2.77777778d-4
375.d0  -2.77777778d-4
376.d0  -2.77777778d-4
377.d0  -2.77777778d-4
378.d0  -2.77777778d-4
379.d0  -2.77777778d-4
380.d0  -2.77777778d-4
381.d0  -2.77777778d-4
382.d0  -2.77777778d-4
383.d0  -2.77777778d-4
384.d0  -2.77777778d-4
385.d0  -2.77777778d-4
386.d0  -2.77777778d-4
387.d0  -2.77777778d-4
388.d0  -2.77777778d-4
389.d0  -2.77777778d-4
390.d0  -2.77777778d-4
391.d0  -2.77777778d-4
392.d0  -2.77777778d-4
393.d0  -2.77777778d-4
394.d0  -2.77777778d-4
395.d0  -2.77777778d-4
396.d0  -2.77777778d-4
397.d0  -2.77777778d-4
398.d0  -2.77777778d-4
399.d0  -2.77777778d-4
400.d0  -2.77777778d-4
401.d0  -2.77777778d-4
402.d0  -2.77777778d-4
403.d0  -2.77777778d-4
404.d0  -2.77777778d-4
405.d0  -2.77777778d-4
406.d0  -2.77777778d-4
407.d0  -2.77777778d-4
408.d0  -2.77777778d-4
409.d0  -2.77777778d-4
410.d0  -2.77777778d-4
411.d0  -2.77777778d-4
412.d0  -2.77777778d-4
413.d0  -2.77777778d-4
414.d0  -2.77777778d-4
415.d0  -2.77777778d-4
416.d0  -2.77777778d-4
417.d0  -2.77777778d-4
418.d0  -2.77777778d-4
419.d0  -2.77777778d-4
420.d0  -2.77777778d-4
421.d0  -2.77777778d-4
422.d0  -2.77777778d-4
423.d0  -2.77777778d-4
424.d0  -2.77777778d-4
425.d0  -2.77777778d-4
426.d0  -2.77777778d-4
427.d0  -2.77777778d-4
428.d0  -2.77777778d-4
429.d0  -2.77777778d-4
430.d0  -2.77777778d-4
431.d0  -2.77777778d-4
432.d0  -2.77777778d-4
433.d0  -2.77777778d-4
434.d0  -2.77777778d-4
435.d0  -2.77777778d-4
436.d0  -2.77777778d-4
437.d0  -2.77777778d-4
438.d0  -2.77777778d-4
439.d0  -2.77777778d-4
440.d0  -2.77777778d-4
441.d0  -2.77777778d-4
442.d0  -2.77777778d-4
443.d0  -2.77777778d-4
444.d0  -2.77777778d-4
445.d0  -2.77777778d-4
446.d0  -2.77777778d-4
447.d0  -2.77777778d-4
448.d0  -2.77777778d-4
449.d0  -2.77777778d-4
450.d0  -2.77777778d-4
451.d0  -2.77777778d-4
452.d0  -2.77777778d-4
453.d0  -2.77777778d-4
454.d0  -2.77777778d-4
455.d0  -2.77777778d-4
456.d0  -2.77777778d-4
457.d0  -2.77777778d-4
458.d0  -2.77777778d-4
459.d0  -2.77777778d-4
460.d0  -2.77777778d-4
461.d0  -2.77777778d-4
462.d0  -2.77777778d-4
463.d0  -2.77777778d-4
464.d0  -2.77777778d-4
465.d0  -2.77777778d-4
466.d0  -2.77777778d-4
467.d0  -2.77777778d-4
468.d0  -2.77777778d-4
469.d0  -2.77777778d-4
470.d0  -2.77777778d-4
471.d0  -2.77777778d-4
472.d0  -2.77777778d-4
473.d0  -2.77777778d-4
474.d0  -2.77777778d-4
475.d0  -2.77777778d-4
476.d0  -2.77777778d-4
477.d0  -2.77777778d-4
478.d0  -2.77777778d-4
479.d0  -2.77777778d-4
480.d0  -2.77777778d-4
481.d0  -2.77777778d-4
482.d0  -2.77777778d-4
483.d0  -2.77777778d-4
484.d0  -2.77777778d-4
485.d0  -2.77777778d-4
486.d0  -2.77777778d-4
487.d0  -2.77777778d-4
488.d0  -2.77777778d-4
489.d0  -2.77777778d-4
490.d0  -2.77777778d-4
491.d0  -2.77777778d-4
492.d0  -2.77777778d-4
493.d0  -2.77777778d-4
494.d0  -2.77777778d-4
495.d0  -2.77777778d-4
496.d0  -2.77777778d-4
497.d0  -2.77777778d-4
498.d0  -2.77777778d-4
499.d0  -2.77777778d-4
500.d0  -2.77777778d-4
501.d0  -2.77777778d-4
502.d0  -2.77777778d-4
503.d0  -2.77777778d-4
504.d0  -2.77777778d-4
505.d0  -2.77777778d-4
506.d0  -2.77777778d-4
507.d0  -2.77777778d-4
508.d0  -2.77777778d-4
509.d0  -2.77777778d-4
510.d0  -2.77777778d-4
511.d0  -2.77777778d-4
512.d0  -2.77777778d-4
513.d0  -2.77777778d-4
514.d0  -2.77777778d-4
515.d0  -2.77777778d-4
516.d0  -2.77777778d-4
517.d0  -2.77777778d-4
518.d0  -2.77777778d-4
519.d0  -2.77777778d-4
520.d0  -2.77777778d-4
521.d0  -2.77777778d-4
522.d0  -2.77777778d-4
523.d0  -2.77777778d-4
524.d0  -2.77777778d-4
525.d0  -2.77777778d-4
526.d0  -2.77777778d-4
527.d0  -2.77777778d-4
528.d0  -2.77777778d-4
529.d0  -2.77777778d-4
530.d0  -2.77777778d-4
531.d0  -2.77777778d-4
532.d0  -2.77777778d-4
533.d0  -2.77777778d-4
534.d0  -2.77777778d-4
535.d0  -2.77777778d-4
536.d0  -2.77777778d-4
537.d0  -2.77777778d-4
538.d0  -2.77777778d-4
539.d0  -2.77777778d-4
540.d0  -2.77777778d-4
541.d0  -2.77777778d-4
542.d0  -2.77777778d-4
543.d0  -2.77777778d-4
544.d0  -2.77777778d-4
545.d0  -2.77777778d-4
546.d0  -2.77777778d-4
547.d0  -2.77777778d-4
548.d0  -2.77777778d-4
549.d0  -2.77777778d-4
550.d0  -2.77777778d-4
551.d0  -2.77777778d-4
552.d0  -2.77777778d-4
553.d0  -2.77777778d-4
554.d0  -2.77777778d-4
555.d0  -2.77777778d-4
556.d0  -2.77777778d-4
557.d0  -2.77777778d-4
558.d0  -2.77777778d-4
559.d0  -2.77777778d-4
560.d0  -2.77777778d-4
561.d0  -2.77777778d-4
562.d0  -2.77777778d-4
563.d0  -2.77777778d-4
564.d0  -2.77777778d-4
565.d0  -2.77777778d-4
566.d0  -2.77777778d-4
567.d0  -2.77777778d-4
568.d0  -2.77777778d-4
569.d0  -2.77777778d-4
570.d0  -2.77777778d-4
571.d0  -2.77777778d-4
572.d0  -2.77777778d-4
573.d0  -2.77777778d-4
574.d0  -2.77777778d-4
575.d0  -2.77777778d-4
576.d0  -2.77777778d-4
577.d0  -2.77777778d-4
578.d0  -2.77777778d-4
579.d0  -2.77777778d-4
580.d0  -2.77777778d-4
581.d0  -2.77777778d-4
582.d0  -2.77777778d-4
583.d0  -2.77777778d-4
584.d0  -2.77777778d-4
585.d0  -2.77777778d-4
586.d0  -2.77777778d-4
587.d0  -2.77777778d-4
588.d0  -2.77777778d-4
589.d0  -2.77777778d-4
590.d0  -2.77777778d-4
591.d0  -2.77777778d-4
592.d0  -2.77777778d-4
593.d0  -2.77777778d-4
594.d0  -2.77777778d-4
595.d0  -2.77777778d-4
596.d0  -2.77777778d-4
597.d0  -2.77777778d-4
598.d0  -2.77777778d-4
599.d0  -2.77777778d-4
600.d0  -2.77777778d-4
601.d0  -2.77777778d-4
602.d0  -2.77777778d-4
603.d0  -2.77777778d-4
604.d0  -2.77777778d-4
605.d0  -2.77777778d-4
606.d0  -2.77777778d-4
607.d0  -2.77777778d-4
608.d0  -2.77777778d-4
609.d0  -2.77777778d-4
610.d0  -2.77777778d-4
611.d0  -2.77777778d-4
612.d0  -2.77777778d-4
613.d0  -2.77777778d-4
614.d0  -2.77777778d-4
615.d0  -2.77777778d-4
616.d0  -2.77777778d-4
617.d0  -2.77777778d-4
618.d0  -2.77777778d-4
619.d0  -2.77777778d-4
620.d0  -2.77777778d-4
621.d0  -2.77777778d-4
622.d0  -2.77777778d-4
623.d0  -2.77777778d-4
624.d0  -2.77777778d-4
625.d0  -2.77777778d-4
626.d0  -2.77777778d-4
627.d0  -2.77777778d-4
628.d0  -2.77777778d-4
629.d0  -2.77777778d-4
630.d0  -2.77777778d-4
631.d0  -2.77777778d-4
632.d0  -2.77777778d-4
633.d0  -2.77777778d-4
634.d0  -2.77777778d-4
635.d0  -2.77777778d-4
636.d0  -2.77777778d-4
637.d0  -2.77777778d-4
638.d0  -2.77777778d-4
639.d0  -2.77777778d-4
640.d0  -2.77777778d-4
641.d0  -2.77777778d-4
642.d0  -2.77777778d-4
643.d0  -2.77777778d-4
644.d0  -2.77777778d-4
645.d0  -2.77777778d-4
646.d0  -2.77777778d-4
647.d0  -2.77777778d-4
648.d0  -2.77777778d-4
649.d0  -2.77777778d-4
650.d0  -2.77777778d-4
651.d0  -2.77777778d-4
652.d0  -2.77777778d-4
653.d0  -2.77777778d-4
654.d0  -2.77777778d-4
655.d0  -2.77777778d-4
656.d0  -2.77777778d-4
657.d0  -2.77777778d-4
658.d0  -2.77777778d-4
659.d0  -2.77777778d-4
660.d0  -2.77777778d-4
661.d0  -2.77777778d-4
662.d0  -2.77777778d-4
663.d0  -2.77777778d-4
664.d0  -2.77777778d-4
665.d0  -2.77777778d-4
666.d0  -2.77777778d-4
667.d0  -2.77777778d-4
668.d0  -2.77777778d-4
669.d0  -2.77777778d-4
670.d0  -2.77777778d-4
671.d0  -2.77777778d-4
672.d0  -2.77777778d-4
673.d0  -2.77777778d-4
674.d0  -2.77777778d-4
675.d0  -2.77777778d-4
676.d0  -2.77777778d-4
677.d0  -2.77777778d-4
678.d0  -2.77777778d-4
679.d0  -2.77777778d-4
680.d0  -2.77777778d-4
681.d0  -2.77777778d-4
682.d0  -2.77777778d-4
683.d0  -2.77777778d-4
684.d0  -2.77777778d-4
685.d0  -2.77777778d-4
686.d0  -2.77777778d-4
687.d0  -2.77777778d-4
688.d0  -2.77777778d-4
689.d0  -2.77777778d-4
690.d0  -2.77777778d-4
691.d0  -2.77777778d-4
692.d0  -2.77777778d-4
693.d0  -2.77777778d-4
694.d0  -2.77777778d-4
695.d0  -2.77777778d-4
696.d0  -2.77777778d-4
697.d0  -2.77777778d-4
698.d0  -2.77777778d-4
699.d0  -2.77777778d-4
700.d0  -2.77777778d-4
701.d0  -2.77777778d-4
702.d0  -2.77777778d-4
703.d0  -2.77777778d-4
704.d0  -2.77777778d-4
705.d0  -2.77777778d-4
706.d0  -2.77777778d-4
707.d0  -2.77777778d-4
708.d0  -2.77777778d-4
709.d0  -2.77777778d-4
710.d0  -2.77777778d-4
711.d0  -2.77777778d-4
712.d0  -2.77777778d-4
713.d0  -2.77777778d-4
714.d0  -2.77777778d-4
715.d0  -2.77777778d-4
716.d0  -2.77777778d-4
717.d0  -2.77777778d-4
718.d0  -2.77777778d-4
719.d0  -2.77777778d-4
720.d0  -2.77777778d-4
721.d0  -2.77777778d-4
722.d0  -2.77777778d-4
723.d0  -2.77777778d-4
724.d0  -2.77777778d-4
725.d0  -2.77777778d-4
726.d0  -2.77777778d-4
727.d0  -2.77777778d-4
728.d0  -2.77777778d-4
729.d0  -2.77777778d-4
730.d0  -2.77777778d-4
731.d0  -2.77777778d-4
732.d0  -2.77777778d-4
733.d0  -2.77777778d-4
734.d0  -2.77777778d-4
735.d0  -2.77777778d-4
736.d0  -2.77777778d-4
737.d0  -2.77777778d-4
738.d0  -2.77777778d-4
739.d0  -2.77777778d-4
740.d0  -2.77777778d-4
741.d0  -2.77777778d-4
742.d0  -2.77777778d-4
743.d0  -2.77777778d-4
744.d0  -2.77777778d-4
745.d0  -2.77777778d-4
746.d0  -2.77777778d-4
747.d0  -2.77777778d-4
748.d0  -2.77777778d-4
749.d0  -2.77777778d-4
750.d0  -2.77777778d-4
751.d0  -2.77777778d-4
752.d0  -2.77777778d-4
753.d0  -2.77777778d-4
754.d0  -2.77777778d-4
755.d0  -2.77777778d-4
756.d0  -2.77777778d-4
757.d0  -2.77777778d-4
758.d0  -2.77777778d-4
759.d0  -2.77777778d-4
760.d0  -2.77777778d-4
761.d0  -2.77777778d-4
762.d0  -2.77777778d-4
763.d0  -2.77777778d-4
764.d0  -2.77777778d-4
765.d0  -2.77777778d-4
766.d0  -2.77777778d-4
767.d0  -2.77777778d-4
768.d0  -2.77777778d-4
769.d0  -2.77777778d-4
770.d0  -2.77777778d-4
771.d0  -2.77777778d-4
772.d0  -2.77777778d-4
773.d0  -2.77777778d-4
774.d0  -2.77777778d-4
775.d0  -2.77777778d-4
776.d0  -2.77777778d-4
777.d0  -2.77777778d-4
778.d0  -2.77777778d-4
779.d0  -2.77777778d-4
780.d0  -2.77777778d-4
781.d0  -2.77777778d-4
782.d0  -2.77777778d-4
783.d0  -2.77777778d-4
784.d0  -2.77777778d-4
785.d0  -2.77777778d-4
786.d0  -2.77777778d-4
787.d0  -2.77777778d-4
788.d0  -2.77777778d-4
789.d0  -2.77777778d-4
790.d0  -2.77777778d-4
791.d0  -2.77777778d-4
792.d0  -2.77777778d-4
793.d0  -2.77777778d-4
794.d0  -2.77777778d-4
795.d0  -2.77777778d-4
796.d0  -2.77777778d-4
797.d0  -2.77777778d-4
798.d0  -2.77777778d-4
799.d0  -2.77777778d-4
800.d0  -2.77777778d-4
801.d0  -2.77777778d-4
802.d0  -2.77777778d-4
803.d0  -2.77777778d-4
804.d0  -2.77777778d-4
805.d0  -2.77777778d-4
806.d0  -2.77777778d-4
807.d0  -2.77777778d-4
808.d0  -2.77777778d-4
809.d0  -2.77777778d-4
810.d0  -2.77777778d-4
811.d0  -2.77777778d-4
812.d0  -2.77777778d-4
813.d0  -2.77777778d-4
814.d0  -2.77777778d-4
815.d0  -2.77777778d-4
816.d0  -2.77777778d-4
817.d0  -2.77777778d-4
818.d0  -2.77777778d-4
819.d0  -2.77777778d-4
820.d0  -2.77777778d-4
821.d0  -2.77777778d-4
822.d0  -2.77777778d-4
823.d0  -2.77777778d-4
824.d0  -2.77777778d-4
825.d0  -2.77777778d-4
826.d0  -2.77777778d-4
827.d0  -2.77777778d-4
828.d0  -2.77777778d-4
829.d0  -2.77777778d-4
830.d0  -2.77777778d-4
831.d0  -2.77777778d-4
832.d0  -2.77777778d-4
833.d0  -2.77777778d-4
834.d0  -2.77777778d-4
835.d0  -2.77777778d-4
836.d0  -2.77777778d-4
837.d0  -2.77777778d-4
838.d0  -2.77777778d-4
839.d0  -2.77777778d-4
840.d0  -2.77777778d-4
841.d0  -2.77777778d-4
842.d0  -2.77777778d-4
843.d0  -2.77777778d-4
844.d0  -2.77777778d-4
845.d0  -2.77777778d-4
846.d0  -2.77777778d-4
847.d0  -2.77777778d-4
848.d0  -2.77777778d-4
849.d0  -2.77777778d-4
850.d0  -2.77777778d-4
851.d0  -2.77777778d-4
852.d0  -2.77777778d-4
853.d0  -2.77777778d-4
854.d0  -2.77777778d-4
855.d0  -2.77777778d-4
856.d0  -2.77777778d-4
857.d0  -2.77777778d-4
858.d0  -2.77777778d-4
859.d0  -2.77777778d-4
860.d0  -2.77777778d-4
861.d0  -2.77777778d-4
862.d0  -2.77777778d-4
863.d0  -2.77777778d-4
864.d0  -2.77777778d-4
865.d0  -2.77777778d-4
866.d0  -2.77777778d-4
867.d0  -2.77777778d-4
868.d0  -2.77777778d-4
869.d0  -2.77777778d-4
870.d0  -2.77777778d-4
871.d0  -2.77777778d-4
872.d0  -2.77777778d-4
873.d0  -2.77777778d-4
874.d0  -2.77777778d-4
875.d0  -2.77777778d-4
876.d0  -2.77777778d-4
877.d0  -2.77777778d-4
878.d0  -2.77777778d-4
879.d0  -2.77777778d-4
880.d0  -2.77777778d-4
881.d0  -2.77777778d-4
882.d0  -2.77777778d-4
883.d0  -2.77777778d-4
884.d0  -2.77777778d-4
885.d0  -2.77777778d-4
886.d0  -2.77777778d-4
887.d0  -2.77777778d-4
888.d0  -2.77777778d-4
889.d0  -2.77777778d-4
890.d0  -2.77777778d-4
891.d0  -2.77777778d-4
892.d0  -2.77777778d-4
893.d0  -2.77777778d-4
894.d0  -2.77777778d-4
895.d0  -2.77777778d-4
896.d0  -2.77777778d-4
897.d0  -2.77777778d-4
898.d0  -2.77777778d-4
899.d0  -2.77777778d-4
900.d0  -2.77777778d-4
901.d0  -2.77777778d-4
902.d0  -2.77777778d-4
903.d0  -2.77777778d-4
904.d0  -2.77777778d-4
905.d0  -2.77777778d-4
906.d0  -2.77777778d-4
907.d0  -2.77777778d-4
908.d0  -2.77777778d-4
909.d0  -2.77777778d-4
910.d0  -2.77777778d-4
911.d0  -2.77777778d-4
912.d0  -2.77777778d-4
913.d0  -2.77777778d-4
914.d0  -2.77777778d-4
915.d0  -2.77777778d-4
916.d0  -2.77777778d-4
917.d0  -2.77777778d-4
918.d0  -2.77777778d-4
919.d0  -2.77777778d-4
920.d0  -2.77777778d-4
921.d0  -2.77777778d-4
922.d0  -2.77777778d-4
923.d0  -2.77777778d-4
924.d0  -2.77777778d-4
925.d0  -2.77777778d-4
926.d0  -2.77777778d-4
927.d0  -2.77777778d-4
